Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
motayeb.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pay.avidsamaneh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
c.argtrader.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sepehr.sanamparvaz.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.samandbook.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rosecharter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.shahrabbook.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pooltooshegame.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.khaniranshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bank-gift.s4.robotapi.xyz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sadad.shayanclub.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tehrandentco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sismonirozhan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rahenovinnavid.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
oceanaqua.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rimj.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sandbox.ham-sun.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
8b25a742-681a-4f58-8631-452b78b8e948.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dra-co.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
operator.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payait.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
kala.market,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tahriran.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ebimath.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edalatsaham.ddns.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.tellsi.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
future.samanbourse.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bamagift.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
g4b.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.romaparvaz.io,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
chamedoon24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.lms.qeshm.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sabt.saham.blog,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.arasafar.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sib.birjand.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bidadshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pantoiran.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sahamml.4pu.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.zigoclothing.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.datasms.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panilishoes.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
futurec.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parsilatex.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
www.asoodemava.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tripteb.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mftbook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nozadibahar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
teknotak.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pouryaferdowsi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hamyarbimar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
drcomputer-official.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pool11.rahtab.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
7taraneh.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nanvayan20.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
indirimkala.online,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hiagro.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mehreganwoodd.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tvpedia.club,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shabaviztour.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bilit724.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
onlinepilotexam.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hyperme.bejakharid.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adl-gh.fartit.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
mrzandian.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal10003525.hafezpayam.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ekram313.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
digiboto.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gyahcheh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dapigame.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
charter3024.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mashreq.digital,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
naeemco.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bardiarice.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
soteledu.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
banoopasand.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jpl.ut.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobile-sahambarez.exirbroker.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
vsiran.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
haminmarket.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mehr.bimehasia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.melody1.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bazirank.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yeganehscarf.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
digi-sakhteman.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.vidagohar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adleha.4pu.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
boncafepars.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
enolasgallery.ir.ink,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.tss.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
binya.takshop91.biz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
charter913.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
grayan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
e79405.portal.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ata24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hdmarketing.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
syspayment.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
st3d.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
novinjanebi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
boostan.gau.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shamisahandicrafts.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
morvaride5.mych.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
press.araku.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ecobela.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
w2zdhluma1ucd1og55avzg59x03zrqoeh2cp3ds.oastify.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pardazeshgaranemrooz.computer,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
eliaseman.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
port.telemizban.top,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sep.shaparak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.maligroup.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bankmellat.iran-azmoon.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
artahub.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sipad.tums.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mrtarh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iransas.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yaraplus.agency,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
i1.srnbs.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
billing.nrdc.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
testdanainsuranceapi.hiweb.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aban500.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shetabfa.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kco-kariminezhad.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mpcir.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
xfire.codehaus.org) - - sadad.shaparak.ir 200 0 0 1445 998 14,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gift420.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
blshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
charkhegallery.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iram.store,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fb3a1b99-5f62-418d-b9da-e52f9e3d39b2.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
godfathershop.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ssaham.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
d1deafcf-59bb-48be-97e9-5139d682d521.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
steamloopback.host,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ravan-darman.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.bittestan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
banipik.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pkr-co.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
neena.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shop.ogg-med.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.axaan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
socialhistory.ihcs.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asalbanooshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
avataninhamrah.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sds.irbroker.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
khodshenasi.info,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kishtickets.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
intexsho.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fast-server.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
76ac681a-9d5f-40e2-8004-53e383ff5f39.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
site_5985.utabweb.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
membership.ino1.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
eservices.modaberi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sadl.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
omidgasht.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cefec.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
faucetpay.io,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
copiland.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sakanmed.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
maktaabshop.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
khoramabad.tvu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
verjen.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
konnjed-cosmetics.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
good-morni.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.zaeemflowers.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kalabala.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
faae923d-85ad-4b2a-8b53-a6ecf10a291f.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tamcharity.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edalat-a.cholistani.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ns2.appimages.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ksalamati.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
harpagcoffee.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
en.trcnws.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.mshae.hair,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hikvision.zone,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
xfire.codehaus.org) - - sadad.shaparak.ir 200 0 0 1637 1001 39,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zabanafarin.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ws.mbri.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
naartiti.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aydin-taraz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
stopgroup.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mishaorganic.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
namagil.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zibashahrclinic.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
imenafzar.co.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
my.sanjesh.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
isclaw.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panel.sarisimin.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kaladoon.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
muscleedit.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
mail.frdp.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
talateach.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
techabzar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kabirapp.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
igda.ircme.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aryost.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
eservices.ihio.gov.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bujopack.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
farashadglasses.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dbook.app,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ijpk.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.atipay.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
azcinemagaran.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
app.bimebazar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.persiantour24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
chasbbank.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.chaponashr.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
khorshid72.mych.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panel.wecan-co.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
duplicolorpars.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kidsvibook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lovecoal.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
clinic-pars.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
p-a-n.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
khatirfilm.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iran-charter24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
abiseir724.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nourahome.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
komijanii.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
icshopco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
crm.parvazsys.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
deerhome.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nightmovie4.pw,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.khaneluxury.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tebbe-sama.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.etrat-fatemi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asalpakizeh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
193.3.31.80,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lms.wfrc.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sadad.shaparak.ir sadad.shaparak.ir 200 0 0 9077 477 35,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
goldenumber.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
digipahpad.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
de-suhami.top,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
maqishop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ghateyadak.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parmispublisher.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shop.darok.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
artinpartov.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
er.ptfs.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobile-bsbourse.exirbroker.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
atrinparvaz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
prkiran.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sama.yums.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
safirsanat.co,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
koopaltravel.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
a879bdc3-4125-4544-bacf-704d80c15320.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
reflab.iust.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parchenegar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kafshchi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
trendify.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mancharter.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
90tv.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
190eecca-2a99-4912-bdfd-c4d5c2cfb104.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
chocobaz.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bpm.pspexpress.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sofi.soofirestaurant.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
benameiran.tk,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
arabstore.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
meisamshamsara.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sms.wbank.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nicotiran.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
atiehmellat.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
drhosseini.ziteb.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
infinitykids.store,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asas.farafile.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fekrvabazi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
coch-sen.xyz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
khanearsis.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adfc671b-f814-463e-a2cd-f43cc572650f.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aboozar.mahshahr.behsamanco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adlioll.otzo.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
coffee22.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jokhtapoos.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
atrayla.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.drhakimian.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
topoltip.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sahamwl.mynetav.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mohammadjavadyahaghi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
alphadentcare.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kishpanel.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dev.edbazar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
alifalak365.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iranhpa.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
atraan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mototools.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.sib115.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.3mlego.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iransmscentral.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asan.shaparak.ir 200 107,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
visitcenter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mmi110.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rug.gallery,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asiakit.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sepehr.biz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rayan-abzar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ajilestan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
irangenegroup.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dena724.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
trust-irani.tk,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bluvape.store,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
anamissahel.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pingbaz.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.shop-entex.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
botriman.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.rohaniperfume.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.alotennis.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kaufen.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rastaakco.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nia.eclairpastry.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
3dc69c39-efb0-4115-9ae7-239cbdf66d55.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
minardino.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mezonbahar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pkt724.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
